45.9.149.218 - - [03/Dec/2023:00:35:26 -0800] "HEAD / HTTP/1.1" 200 -
162.243.136.71 - - [03/Dec/2023:18:25:03 -0800] "GET / HTTP/1.1" 200 12418
71.6.232.25 - - [03/Dec/2023:18:55:40 -0800] "GET / HTTP/1.1" 200 12418
176.97.210.240 - - [03/Dec/2023:19:11:49 -0800] "GET / HTTP/1.1" 200 12418
2.56.247.56 - - [03/Dec/2023:19:15:25 -0800] "GET /.env HTTP/1.1" 404 755
2.56.247.56 - - [03/Dec/2023:19:15:25 -0800] "POST / HTTP/1.1" 200 -
162.216.150.68 - - [03/Dec/2023:19:22:42 -0800] "GET / HTTP/1.1" 200 12418
82.66.63.77 - - [03/Dec/2023:19:43:15 -0800] "GET / HTTP/1.0" 200 12397
83.0.94.63 - - [03/Dec/2023:20:05:42 -0800] "GET / HTTP/1.0" 200 12397
141.98.11.60 - - [03/Dec/2023:20:15:46 -0800] "GET / HTTP/1.1" 200 12418
192.241.215.48 - - [03/Dec/2023:20:31:26 -0800] "GET /actuator/health HTTP/1.1" 404 770
176.97.210.240 - - [03/Dec/2023:20:59:59 -0800] "GET / HTTP/1.1" 200 12418
123.21.134.109 - - [03/Dec/2023:21:04:46 -0800] "GET / HTTP/1.1" 200 12418
123.21.134.109 - - [03/Dec/2023:21:04:46 -0800] "GET /tailwind/tailwind.js HTTP/1.1" 200 363553
123.21.134.109 - - [03/Dec/2023:21:04:46 -0800] "GET /assets/images/logo.png HTTP/1.1" 200 14670
123.21.134.109 - - [03/Dec/2023:21:04:46 -0800] "GET /assets/images/johnwick1.png HTTP/1.1" 200 234106
123.21.134.109 - - [03/Dec/2023:21:04:46 -0800] "GET /assets/css/aos.css HTTP/1.1" 200 26053
123.21.134.109 - - [03/Dec/2023:21:04:46 -0800] "GET /assets/images/johnwick2.png HTTP/1.1" 200 422287
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/johnwick4.png HTTP/1.1" 200 441344
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/johnwick3.png HTTP/1.1" 200 4132191
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/css/all.min.css HTTP/1.1" 200 102225
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /tailwind/flowbite.min.js HTTP/1.1" 200 75361
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/js/aos.js HTTP/1.1" 200 14239
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/aot.png HTTP/1.1" 200 250364
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/benphaxacsong.png HTTP/1.1" 200 189894
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/culaoxacsong.png HTTP/1.1" 200 234696
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/silenthill.png HTTP/1.1" 200 447919
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/images/main.webp HTTP/1.1" 200 413487
123.21.134.109 - - [03/Dec/2023:21:04:47 -0800] "GET /assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 116672
123.21.134.109 - - [03/Dec/2023:21:04:54 -0800] "GET /showing HTTP/1.1" 200 20514
123.21.134.109 - - [03/Dec/2023:21:04:54 -0800] "GET /assets/images/doraemon42.png HTTP/1.1" 200 399537
123.21.134.109 - - [03/Dec/2023:21:04:54 -0800] "GET /assets/images/conan26.png HTTP/1.1" 200 388608
123.21.134.109 - - [03/Dec/2023:21:04:54 -0800] "GET /assets/images/matbiec.png HTTP/1.1" 200 1452887
123.21.134.109 - - [03/Dec/2023:21:05:38 -0800] "GET /showing HTTP/1.1" 200 20514
123.21.134.109 - - [03/Dec/2023:21:05:39 -0800] "GET /ticket HTTP/1.1" 302 -
123.21.134.109 - - [03/Dec/2023:21:05:39 -0800] "GET /login HTTP/1.1" 200 19341
123.21.134.109 - - [03/Dec/2023:21:05:39 -0800] "GET /assets/images/batman.webp HTTP/1.1" 200 2499318
123.21.134.109 - - [03/Dec/2023:21:05:49 -0800] "GET / HTTP/1.1" 200 12418
123.21.134.109 - - [03/Dec/2023:21:09:53 -0800] "GET / HTTP/1.1" 200 12418
123.21.134.109 - - [03/Dec/2023:21:09:54 -0800] "GET /login HTTP/1.1" 200 19341
123.21.134.109 - - [03/Dec/2023:21:10:08 -0800] "GET /ticket HTTP/1.1" 302 -
123.21.134.109 - - [03/Dec/2023:21:10:08 -0800] "GET /login HTTP/1.1" 200 19341
123.21.134.109 - - [03/Dec/2023:21:10:13 -0800] "GET / HTTP/1.1" 200 12418
123.21.134.109 - - [03/Dec/2023:21:10:27 -0800] "GET /showing HTTP/1.1" 200 20514
104.152.52.225 - - [03/Dec/2023:21:33:33 -0800] "GET / HTTP/1.0" 200 12397
34.77.127.183 - - [03/Dec/2023:22:21:05 -0800] "GET / HTTP/1.1" 200 12418
4.17.224.133 - - [03/Dec/2023:22:33:31 -0800] "GET /.env HTTP/1.1" 404 755
4.17.224.133 - - [03/Dec/2023:22:33:32 -0800] "POST / HTTP/1.1" 200 -
209.201.15.190 - - [03/Dec/2023:22:33:45 -0800] "GET /admin/.env HTTP/1.1" 404 765
209.201.15.190 - - [03/Dec/2023:22:33:46 -0800] "POST /admin HTTP/1.1" 302 -
